[0.8744381666183472, -0.4851369559764862, 0.5144978165626526, 0.857491672039032, 0.4647976756095886, -1.2211133241653442];[0.9450535774230957, -0.32691556215286255, 0.8069364428520203, 0.590638279914856, 1.247807264328003, -2.7334532737731934];0
[0.9450535774230957, -0.32691556215286255, 0.8069364428520203, 0.590638279914856, 1.247807264328003, -2.7334532737731934];[0.999174952507019, -0.04061252251267433, 0.9999821782112122, 0.0059666140004992485, 1.5910786390304565, -3.359060764312744];1
[0.999174952507019, -0.04061252251267433, 0.9999821782112122, 0.0059666140004992485, 1.5910786390304565, -3.359060764312744];[0.9626632332801819, 0.27070191502571106, 0.7896584272384644, -0.6135466694831848, 1.4607563018798828, -3.1171813011169434];0
[0.9626632332801819, 0.27070191502571106, 0.7896584272384644, -0.6135466694831848, 1.4607563018798828, -3.1171813011169434];[0.8755479454994202, 0.4831312298774719, 0.3992878198623657, -0.9168256521224976, 0.807456910610199, -1.8325468301773071];1
[0.8755479454994202, 0.4831312298774719, 0.3992878198623657, -0.9168256521224976, 0.807456910610199, -1.8325468301773071];[0.8358232975006104, 0.5489985346794128, 0.20715725421905518, -0.9783076643943787, -0.03923137113451958, -0.19313056766986847];2
[0.8358232975006104, 0.5489985346794128, 0.20715725421905518, -0.9783076643943787, -0.03923137113451958, -0.19313056766986847];[0.8775178790092468, 0.47954389452934265, 0.30116379261016846, -0.9535724520683289, -0.7593017816543579, 1.1626242399215698];1
[0.8775178790092468, 0.47954389452934265, 0.30116379261016846, -0.9535724520683289, -0.7593017816543579, 1.1626242399215698];[0.9596290588378906, 0.2812687158584595, 0.6214666366577148, -0.7834406495094299, -1.3621447086334229, 2.459451198577881];1
[0.9596290588378906, 0.2812687158584595, 0.6214666366577148, -0.7834406495094299, -1.3621447086334229, 2.459451198577881];[0.9992334842681885, -0.039146870374679565, 0.9628022909164429, -0.27020689845085144, -1.8106334209442139, 3.6807029247283936];2
[0.9992334842681885, -0.039146870374679565, 0.9628022909164429, -0.27020689845085144, -1.8106334209442139, 3.6807029247283936];[0.922982394695282, -0.3848422169685364, 0.8851323127746582, 0.46533945202827454, -1.6297787427902222, 3.6564841270446777];2
[0.922982394695282, -0.3848422169685364, 0.8851323127746582, 0.46533945202827454, -1.6297787427902222, 3.6564841270446777];[0.8012120723724365, -0.5983805060386658, 0.4658735692501068, 0.8848512768745422, -0.7926235198974609, 2.2982699871063232];1
[0.8012120723724365, -0.5983805060386658, 0.4658735692501068, 0.8848512768745422, -0.7926235198974609, 2.2982699871063232];[0.7606435418128967, -0.6491698026657104, 0.17250852286815643, 0.9850080013275146, 0.13907426595687866, 0.8159810304641724];1
[0.7606435418128967, -0.6491698026657104, 0.17250852286815643, 0.9850080013275146, 0.13907426595687866, 0.8159810304641724];[0.8299230933189392, -0.5578778386116028, 0.15633094310760498, 0.9877047538757324, 0.9823583960533142, -0.6486446261405945];1
[0.8299230933189392, -0.5578778386116028, 0.15633094310760498, 0.9877047538757324, 0.9823583960533142, -0.6486446261405945];[0.9499865174293518, -0.3122909367084503, 0.4418104588985443, 0.8971084356307983, 1.720622181892395, -2.347196340560913];0
[0.9499865174293518, -0.3122909367084503, 0.4418104588985443, 0.8971084356307983, 1.720622181892395, -2.347196340560913];[0.9970121383666992, 0.07724522799253464, 0.8824276924133301, 0.47044801712036133, 2.161146879196167, -3.783721923828125];0
[0.9970121383666992, 0.07724522799253464, 0.8824276924133301, 0.47044801712036133, 2.161146879196167, -3.783721923828125];[0.8880858421325684, 0.45967766642570496, 0.9692410826683044, -0.2461133450269699, 1.7223888635635376, -3.3575971126556396];2
[0.8880858421325684, 0.45967766642570496, 0.9692410826683044, -0.2461133450269699, 1.7223888635635376, -3.3575971126556396];[0.7297349572181702, 0.6837301254272461, 0.6641442179679871, -0.747604489326477, 0.9673439264297485, -2.490886926651001];0
[0.7297349572181702, 0.6837301254272461, 0.6641442179679871, -0.747604489326477, 0.9673439264297485, -2.490886926651001];[0.6669737696647644, 0.7450811862945557, 0.36553171277046204, -0.9307988882064819, -0.09401106834411621, -1.0212113857269287];1
[0.6669737696647644, 0.7450811862945557, 0.36553171277046204, -0.9307988882064819, -0.09401106834411621, -1.0212113857269287];[0.7459217309951782, 0.6660336256027222, 0.28871041536331177, -0.9574164748191833, -1.0033729076385498, 0.21527087688446045];0
[0.7459217309951782, 0.6660336256027222, 0.28871041536331177, -0.9574164748191833, -1.0033729076385498, 0.21527087688446045];[0.9033657908439636, 0.42887091636657715, 0.4694044291973114, -0.8829832673072815, -1.8052395582199097, 1.730721354484558];1
[0.9033657908439636, 0.42887091636657715, 0.4694044291973114, -0.8829832673072815, -1.8052395582199097, 1.730721354484558];[0.9990957975387573, 0.042515743523836136, 0.8065375089645386, -0.5911829471588135, -2.1242077350616455, 2.6665573120117188];0
[0.9990957975387573, 0.042515743523836136, 0.8065375089645386, -0.5911829471588135, -2.1242077350616455, 2.6665573120117188];[0.9283748865127563, -0.37164515256881714, 0.9989499449729919, -0.045814283192157745, -2.0047757625579834, 3.0066428184509277];1
[0.9283748865127563, -0.37164515256881714, 0.9989499449729919, -0.045814283192157745, -2.0047757625579834, 3.0066428184509277];[0.7448012232780457, -0.6672863960266113, 0.8659552931785583, 0.5001214146614075, -1.4108796119689941, 2.5395147800445557];2
[0.7448012232780457, -0.6672863960266113, 0.8659552931785583, 0.5001214146614075, -1.4108796119689941, 2.5395147800445557];[0.6222498416900635, -0.7828187346458435, 0.6430135369300842, 0.7658548355102539, -0.25672250986099243, 0.9283246994018555];0
[0.6222498416900635, -0.7828187346458435, 0.6430135369300842, 0.7658548355102539, -0.25672250986099243, 0.9283246994018555];[0.6649509072303772, -0.7468870878219604, 0.6033360958099365, 0.7974870204925537, 0.8067591190338135, -0.4278744161128998];1
[0.6649509072303772, -0.7468870878219604, 0.6033360958099365, 0.7974870204925537, 0.8067591190338135, -0.4278744161128998];[0.840069055557251, -0.5424795150756836, 0.7846775054931641, 0.6199042201042175, 1.8560280799865723, -2.104794502258301];0
[0.840069055557251, -0.5424795150756836, 0.7846775054931641, 0.6199042201042175, 1.8560280799865723, -2.104794502258301];[0.988584578037262, -0.15066714584827423, 0.9849686622619629, 0.17273305356502533, 2.2716495990753174, -2.697862148284912];2
[0.988584578037262, -0.15066714584827423, 0.9849686622619629, 0.17273305356502533, 2.2716495990753174, -2.697862148284912];[0.954710066318512, 0.2975377142429352, 0.934745192527771, -0.35531875491142273, 2.1480486392974854, -2.4714016914367676];1
[0.954710066318512, 0.2975377142429352, 0.934745192527771, -0.35531875491142273, 2.1480486392974854, -2.4714016914367676];[0.7770929932594299, 0.629385769367218, 0.7083902955055237, -0.7058209180831909, 1.5658708810806274, -1.6377931833267212];0
[0.7770929932594299, 0.629385769367218, 0.7083902955055237, -0.7058209180831909, 1.5658708810806274, -1.6377931833267212];[0.6328625082969666, 0.7742642164230347, 0.5880235433578491, -0.8088437914848328, 0.4564175009727478, 0.048997990787029266];2
[0.6328625082969666, 0.7742642164230347, 0.5880235433578491, -0.8088437914848328, 0.4564175009727478, 0.048997990787029266];[0.6539705991744995, 0.7565199136734009, 0.7201784253120422, -0.6937888860702515, -0.7325795292854309, 1.6997945308685303];2
[0.6539705991744995, 0.7565199136734009, 0.7201784253120422, -0.6937888860702515, -0.7325795292854309, 1.6997945308685303];[0.8261171579360962, 0.5634983777999878, 0.9641525745391846, -0.2653483748435974, -1.8174171447753906, 3.2165744304656982];2
[0.8261171579360962, 0.5634983777999878, 0.9641525745391846, -0.2653483748435974, -1.8174171447753906, 3.2165744304656982];[0.981677770614624, 0.1905486285686493, 0.9256694912910461, 0.37833312153816223, -2.144495964050293, 3.139134407043457];0
[0.981677770614624, 0.1905486285686493, 0.9256694912910461, 0.37833312153816223, -2.144495964050293, 3.139134407043457];[0.9710401892662048, -0.23891621828079224, 0.5655644536018372, 0.824704110622406, -2.0911142826080322, 2.5180747509002686];2
[0.9710401892662048, -0.23891621828079224, 0.5655644536018372, 0.824704110622406, -2.0911142826080322, 2.5180747509002686];[0.8176224231719971, -0.5757547616958618, 0.21361958980560303, 0.9769169092178345, -1.5702828168869019, 1.29572331905365];2
[0.8176224231719971, -0.5757547616958618, 0.21361958980560303, 0.9769169092178345, -1.5702828168869019, 1.29572331905365];[0.6679533123970032, -0.7442031502723694, 0.11383530497550964, 0.9934996366500854, -0.6503193974494934, -0.27927082777023315];1
[0.6679533123970032, -0.7442031502723694, 0.11383530497550964, 0.9934996366500854, -0.6503193974494934, -0.27927082777023315];[0.6502023935317993, -0.7597610354423523, 0.3193269670009613, 0.9476445913314819, 0.42752453684806824, -1.829236626625061];1
[0.6502023935317993, -0.7597610354423523, 0.3193269670009613, 0.9476445913314819, 0.42752453684806824, -1.829236626625061];[0.7778895497322083, -0.628400981426239, 0.7288724780082703, 0.6846494674682617, 1.3822603225708008, -3.058626413345337];2
[0.7778895497322083, -0.628400981426239, 0.7288724780082703, 0.6846494674682617, 1.3822603225708008, -3.058626413345337];[0.9453971982002258, -0.325920432806015, 0.9984067678451538, 0.05642671883106232, 1.9995158910751343, -3.7437429428100586];2
[0.9453971982002258, -0.325920432806015, 0.9984067678451538, 0.05642671883106232, 1.9995158910751343, -3.7437429428100586];[0.995354175567627, 0.09628094732761383, 0.7582575082778931, -0.6519551873207092, 2.160475969314575, -3.6720192432403564];0
[0.995354175567627, 0.09628094732761383, 0.7582575082778931, -0.6519551873207092, 2.160475969314575, -3.6720192432403564];[0.8861035108566284, 0.4634873867034912, 0.2563999891281128, -0.9665707945823669, 1.637973427772522, -2.2749850749969482];1
[0.8861035108566284, 0.4634873867034912, 0.2563999891281128, -0.9665707945823669, 1.637973427772522, -2.2749850749969482];[0.7479948997497559, 0.663704514503479, -0.01751720905303955, -0.9998465776443481, 0.770108699798584, -0.5004715323448181];2
[0.7479948997497559, 0.663704514503479, -0.01751720905303955, -0.9998465776443481, 0.770108699798584, -0.5004715323448181];[0.7046822905540466, 0.7095229625701904, 0.03254469484090805, -0.9994702935218811, -0.15474237501621246, 1.001954197883606];1
[0.7046822905540466, 0.7095229625701904, 0.03254469484090805, -0.9994702935218811, -0.15474237501621246, 1.001954197883606];[0.7951900959014893, 0.6063601970672607, 0.40103617310523987, -0.9160622358322144, -1.2192200422286987, 2.8174359798431396];2
[0.7951900959014893, 0.6063601970672607, 0.40103617310523987, -0.9160622358322144, -1.2192200422286987, 2.8174359798431396];[0.9532392024993896, 0.30221685767173767, 0.9171744585037231, -0.39848592877388, -2.16899037361145, 4.581051349639893];2
[0.9532392024993896, 0.30221685767173767, 0.9171744585037231, -0.39848592877388, -2.16899037361145, 4.581051349639893];[0.9868303537368774, -0.1617586463689804, 0.8426045179367065, 0.5385327935218811, -2.3508381843566895, 4.842015266418457];2
[0.9868303537368774, -0.1617586463689804, 0.8426045179367065, 0.5385327935218811, -2.3508381843566895, 4.842015266418457];[0.8388017416000366, -0.5444369912147522, 0.15678462386131287, 0.9876328110694885, -1.7135341167449951, 3.5049073696136475];2
[0.8388017416000366, -0.5444369912147522, 0.15678462386131287, 0.9876328110694885, -1.7135341167449951, 3.5049073696136475];[0.6769684553146362, -0.7360120415687561, -0.3660835027694702, 0.9305819869041443, -0.7887212038040161, 1.8480370044708252];1
[0.6769684553146362, -0.7360120415687561, -0.3660835027694702, 0.9305819869041443, -0.7887212038040161, 1.8480370044708252];[0.6362890601158142, -0.7714506983757019, -0.5389006733894348, 0.8423693180084229, 0.24614481627941132, 0.10982143878936768];0
[0.6362890601158142, -0.7714506983757019, -0.5389006733894348, 0.8423693180084229, 0.24614481627941132, 0.10982143878936768];[0.7381644248962402, -0.6746208667755127, -0.4272416830062866, 0.9041374921798706, 1.1388819217681885, -1.3909802436828613];1
[0.7381644248962402, -0.6746208667755127, -0.4272416830062866, 0.9041374921798706, 1.1388819217681885, -1.3909802436828613];[0.9090221524238586, -0.4167478084564209, 0.014908977784216404, 0.9998888373374939, 1.9368151426315308, -3.1950554847717285];0
[0.9090221524238586, -0.4167478084564209, 0.014908977784216404, 0.9998888373374939, 1.9368151426315308, -3.1950554847717285];[0.9997444152832031, 0.022607674822211266, 0.7470285892486572, 0.6647919416427612, 2.5439555644989014, -5.047150611877441];0
[0.9997444152832031, 0.022607674822211266, 0.7470285892486572, 0.6647919416427612, 2.5439555644989014, -5.047150611877441];[0.8640173077583313, 0.5034621357917786, 0.944100022315979, -0.3296591639518738, 2.318474769592285, -5.1889142990112305];1
[0.8640173077583313, 0.5034621357917786, 0.944100022315979, -0.3296591639518738, 2.318474769592285, -5.1889142990112305];[0.6427040100097656, 0.7661145925521851, 0.37395739555358887, -0.9274458885192871, 1.0749568939208984, -3.240534782409668];2
[0.6427040100097656, 0.7661145925521851, 0.37395739555358887, -0.9274458885192871, 1.0749568939208984, -3.240534782409668];[0.5771985650062561, 0.8166038393974304, -0.06849118322134018, -0.9976516962051392, -0.2325795590877533, -1.3032567501068115];2
[0.5771985650062561, 0.8166038393974304, -0.06849118322134018, -0.9976516962051392, -0.2325795590877533, -1.3032567501068115];[0.6923719644546509, 0.7215408086776733, -0.18824990093708038, -0.9821211695671082, -1.230504035949707, 0.09967560321092606];0
[0.6923719644546509, 0.7215408086776733, -0.18824990093708038, -0.9821211695671082, -1.230504035949707, 0.09967560321092606];[0.8859338164329529, 0.4638116955757141, -0.027940256521105766, -0.9996095895767212, -1.946415662765503, 1.5048738718032837];0
[0.8859338164329529, 0.4638116955757141, -0.027940256521105766, -0.9996095895767212, -1.946415662765503, 1.5048738718032837];[0.9984433054924011, 0.055776286870241165, 0.39011937379837036, -0.9207642674446106, -2.245237350463867, 2.7223856449127197];0
[0.9984433054924011, 0.055776286870241165, 0.39011937379837036, -0.9207642674446106, -2.245237350463867, 2.7223856449127197];[0.9226748943328857, -0.3855789005756378, 0.8673642873764038, -0.49767377972602844, -2.1890392303466797, 3.6206204891204834];1
[0.9226748943328857, -0.3855789005756378, 0.8673642873764038, -0.49767377972602844, -2.1890392303466797, 3.6206204891204834];[0.7206393480300903, -0.6933101415634155, 0.9872623682022095, 0.15910062193870544, -1.4174174070358276, 2.9853250980377197];0
[0.7206393480300903, -0.6933101415634155, 0.9872623682022095, 0.15910062193870544, -1.4174174070358276, 2.9853250980377197];[0.583535373210907, -0.8120877146720886, 0.7949312925338745, 0.6066994667053223, -0.36077016592025757, 1.8639724254608154];1
[0.583535373210907, -0.8120877146720886, 0.7949312925338745, 0.6066994667053223, -0.36077016592025757, 1.8639724254608154];[0.6095377206802368, -0.7927570343017578, 0.6052048802375793, 0.7960697412490845, 0.6873573660850525, 0.7919279932975769];2
[0.6095377206802368, -0.7927570343017578, 0.6052048802375793, 0.7960697412490845, 0.6873573660850525, 0.7919279932975769];[0.791672945022583, -0.6109451651573181, 0.6228679418563843, 0.7823269963264465, 1.8523963689804077, -1.0260692834854126];0
[0.791672945022583, -0.6109451651573181, 0.6228679418563843, 0.7823269963264465, 1.8523963689804077, -1.0260692834854126];[0.977935791015625, -0.20890556275844574, 0.8535752296447754, 0.5209696292877197, 2.531308889389038, -2.398118019104004];1
[0.977935791015625, -0.20890556275844574, 0.8535752296447754, 0.5209696292877197, 2.531308889389038, -2.398118019104004];[0.9481369256973267, 0.3178621232509613, 0.9995416402816772, -0.030274121090769768, 2.6780247688293457, -3.156266212463379];0
[0.9481369256973267, 0.3178621232509613, 0.9995416402816772, -0.030274121090769768, 2.6780247688293457, -3.156266212463379];[0.6917816400527954, 0.7221067547798157, 0.8173865675926208, -0.57608962059021, 2.054502487182617, -2.509415626525879];0
[0.6917816400527954, 0.7221067547798157, 0.8173865675926208, -0.57608962059021, 2.054502487182617, -2.509415626525879];[0.4466135799884796, 0.8947269320487976, 0.5636411905288696, -0.8260197639465332, 0.9257175922393799, -1.0673972368240356];1
[0.4466135799884796, 0.8947269320487976, 0.5636411905288696, -0.8260197639465332, 0.9257175922393799, -1.0673972368240356];[0.3785640001296997, 0.9255751371383667, 0.4752272069454193, -0.8798631429672241, -0.18375642597675323, 0.026713326573371887];0
[0.3785640001296997, 0.9255751371383667, 0.4752272069454193, -0.8798631429672241, -0.18375642597675323, 0.026713326573371887];[0.5195955634117126, 0.854412317276001, 0.5982193946838379, -0.8013323545455933, -1.3863765001296997, 1.451359510421753];1
[0.5195955634117126, 0.854412317276001, 0.5982193946838379, -0.8013323545455933, -1.3863765001296997, 1.451359510421753];[0.8033695816993713, 0.595480740070343, 0.8821619749069214, -0.47094613313674927, -2.429757833480835, 2.9039418697357178];1
[0.8033695816993713, 0.595480740070343, 0.8821619749069214, -0.47094613313674927, -2.429757833480835, 2.9039418697357178];[0.9971164464950562, 0.07588653266429901, 0.9779055118560791, 0.20904739201068878, -3.050701379776001, 3.8404648303985596];2
[0.9971164464950562, 0.07588653266429901, 0.9779055118560791, 0.20904739201068878, -3.050701379776001, 3.8404648303985596];[0.8695218563079834, -0.49389442801475525, 0.6109663248062134, 0.7916566133499146, -2.7424368858337402, 2.958444356918335];2
[0.8695218563079834, -0.49389442801475525, 0.6109663248062134, 0.7916566133499146, -2.7424368858337402, 2.958444356918335];[0.5625689029693604, -0.8267503976821899, 0.24349689483642578, 0.9699016809463501, -1.7673768997192383, 1.1543389558792114];1
[0.5625689029693604, -0.8267503976821899, 0.24349689483642578, 0.9699016809463501, -1.7673768997192383, 1.1543389558792114];[0.3461582064628601, -0.938176155090332, 0.15560908615589142, 0.987818717956543, -0.6496240496635437, -0.22227869927883148];2
[0.3461582064628601, -0.938176155090332, 0.15560908615589142, 0.987818717956543, -0.6496240496635437, -0.22227869927883148];[0.34466880559921265, -0.9387243390083313, 0.34353992342948914, 0.9391380548477173, 0.6373515725135803, -1.7163947820663452];1
[0.34466880559921265, -0.9387243390083313, 0.34353992342948914, 0.9391380548477173, 0.6373515725135803, -1.7163947820663452];[0.5702406167984009, -0.8214777112007141, 0.7498519420623779, 0.6616056561470032, 1.8945895433425903, -3.2625739574432373];1
[0.5702406167984009, -0.8214777112007141, 0.7498519420623779, 0.6616056561470032, 1.8945895433425903, -3.2625739574432373];[0.8925909996032715, -0.45086726546287537, 0.9954594373703003, -0.0951867401599884, 2.958563804626465, -4.707425117492676];0
[0.8925909996032715, -0.45086726546287537, 0.9954594373703003, -0.0951867401599884, 2.958563804626465, -4.707425117492676];[0.9918310046195984, 0.12755900621414185, 0.5817036628723145, -0.8134008049964905, 2.862995147705078, -3.5643014907836914];2
[0.9918310046195984, 0.12755900621414185, 0.5817036628723145, -0.8134008049964905, 2.862995147705078, -3.5643014907836914];[0.7901465892791748, 0.6129179000854492, 0.05178242549300194, -0.9986584186553955, 2.372943878173828, -2.0605108737945557];0
[0.7901465892791748, 0.6129179000854492, 0.05178242549300194, -0.9986584186553955, 2.372943878173828, -2.0605108737945557];[0.5143213272094727, 0.8575975298881531, -0.1516491323709488, -0.988434374332428, 1.2784786224365234, -0.006816493347287178];2
[0.5143213272094727, 0.8575975298881531, -0.1516491323709488, -0.988434374332428, 1.2784786224365234, -0.006816493347287178];[0.38878723978996277, 0.9213275909423828, -0.00945220421999693, -0.9999553561210632, 0.1096099317073822, 1.4136282205581665];0
[0.38878723978996277, 0.9213275909423828, -0.00945220421999693, -0.9999553561210632, 0.1096099317073822, 1.4136282205581665];[0.49639642238616943, 0.8680959939956665, 0.4465319812297821, -0.894767701625824, -1.3187353610992432, 3.337421417236328];2
[0.49639642238616943, 0.8680959939956665, 0.4465319812297821, -0.894767701625824, -1.3187353610992432, 3.337421417236328];[0.7895399332046509, 0.613699197769165, 0.9638282656669617, -0.2665240168571472, -2.5166680812835693, 4.935964107513428];1
[0.7895399332046509, 0.613699197769165, 0.9638282656669617, -0.2665240168571472, -2.5166680812835693, 4.935964107513428];[0.9930675029754639, 0.11754563450813293, 0.7582395672798157, 0.6519760489463806, -2.750397205352783, 4.513920307159424];0
[0.9930675029754639, 0.11754563450813293, 0.7582395672798157, 0.6519760489463806, -2.750397205352783, 4.513920307159424];[0.9195525646209717, -0.39296698570251465, 0.10053427517414093, 0.9949336051940918, -2.392554521560669, 2.9853291511535645];1
[0.9195525646209717, -0.39296698570251465, 0.10053427517414093, 0.9949336051940918, -2.392554521560669, 2.9853291511535645];[0.6859725117683411, -0.7276274561882019, -0.31841474771499634, 0.9479514956474304, -1.660681962966919, 1.2679901123046875];1
[0.6859725117683411, -0.7276274561882019, -0.31841474771499634, 0.9479514956474304, -1.660681962966919, 1.2679901123046875];[0.49265211820602417, -0.8702263236045837, -0.42074665427207947, 0.9071781635284424, -0.7109055519104004, -0.1533886045217514];2
[0.49265211820602417, -0.8702263236045837, -0.42074665427207947, 0.9071781635284424, -0.7109055519104004, -0.1533886045217514];[0.4696325957775116, -0.8828619718551636, -0.24132584035396576, 0.9704441428184509, 0.4614712595939636, -1.7553009986877441];1
[0.4696325957775116, -0.8828619718551636, -0.24132584035396576, 0.9704441428184509, 0.4614712595939636, -1.7553009986877441];[0.6523915529251099, -0.7578821182250977, 0.2970714569091797, 0.9548552632331848, 1.7604254484176636, -3.748908281326294];0
[0.6523915529251099, -0.7578821182250977, 0.2970714569091797, 0.9548552632331848, 1.7604254484176636, -3.748908281326294];[0.9275793433189392, -0.3736262917518616, 0.9551899433135986, 0.29599353671073914, 2.92969012260437, -5.813359260559082];0
[0.9275793433189392, -0.3736262917518616, 0.9551899433135986, 0.29599353671073914, 2.92969012260437, -5.813359260559082];[0.9791006445884705, 0.20337621867656708, 0.6822645664215088, -0.731105387210846, 2.747626543045044, -4.963770389556885];2
[0.9791006445884705, 0.20337621867656708, 0.6822645664215088, -0.731105387210846, 2.747626543045044, -4.963770389556885];[0.7695443630218506, 0.6385933756828308, -0.08800201863050461, -0.996120274066925, 2.075850486755371, -3.3808248043060303];0
[0.7695443630218506, 0.6385933756828308, -0.08800201863050461, -0.996120274066925, 2.075850486755371, -3.3808248043060303];[0.5228774547576904, 0.8524078726768494, -0.5734676718711853, -0.8192281723022461, 1.1730899810791016, -1.8777976036071777];0
[0.5228774547576904, 0.8524078726768494, -0.5734676718711853, -0.8192281723022461, 1.1730899810791016, -1.8777976036071777];[0.4060843586921692, 0.9138355851173401, -0.7504728436470032, -0.6609012484550476, 0.1352619081735611, -0.5156765580177307];0
[0.4060843586921692, 0.9138355851173401, -0.7504728436470032, -0.6609012484550476, 0.1352619081735611, -0.5156765580177307];[0.482149213552475, 0.8760890960693359, -0.715886116027832, -0.6982170939445496, -0.9737080335617065, 1.029098391532898];1
[0.482149213552475, 0.8760890960693359, -0.715886116027832, -0.6982170939445496, -0.9737080335617065, 1.029098391532898];[0.7113352417945862, 0.7028529047966003, -0.43753257393836975, -0.8992025256156921, -1.8722362518310547, 2.439833402633667];0
[0.7113352417945862, 0.7028529047966003, -0.43753257393836975, -0.8992025256156921, -1.8722362518310547, 2.439833402633667];[0.9436167478561401, 0.3310399651527405, 0.18546120822429657, -0.9826515913009644, -2.499763250350952, 3.9628689289093018];0
[0.9436167478561401, 0.3310399651527405, 0.18546120822429657, -0.9826515913009644, -2.499763250350952, 3.9628689289093018];[0.9783101081848145, -0.20714561641216278, 0.9105133414268494, -0.4134797155857086, -2.866316080093384, 5.4438652992248535];1
[0.9783101081848145, -0.20714561641216278, 0.9105133414268494, -0.4134797155857086, -2.866316080093384, 5.4438652992248535];[0.7408510446548462, -0.6716693639755249, 0.8040468096733093, 0.5945659875869751, -2.2287867069244385, 4.800628185272217];1
[0.7408510446548462, -0.6716693639755249, 0.8040468096733093, 0.5945659875869751, -2.2287867069244385, 4.800628185272217];[0.5005824565887451, -0.8656888604164124, 0.18008476495742798, 0.9836511015892029, -0.8516033291816711, 2.732787847518921];0
[0.5005824565887451, -0.8656888604164124, 0.18008476495742798, 0.9836511015892029, -0.8516033291816711, 2.732787847518921];[0.4573468863964081, -0.8892883658409119, -0.2203098088502884, 0.9754299521446228, 0.354315847158432, 1.303574800491333];2
[0.4573468863964081, -0.8892883658409119, -0.2203098088502884, 0.9754299521446228, 0.354315847158432, 1.303574800491333];[0.6235172748565674, -0.7818095684051514, -0.28777578473091125, 0.9576978087425232, 1.5868055820465088, -0.6168755292892456];0
[0.6235172748565674, -0.7818095684051514, -0.28777578473091125, 0.9576978087425232, 1.5868055820465088, -0.6168755292892456];[0.8781404495239258, -0.47840285301208496, -0.01620003767311573, 0.9998687505722046, 2.334411859512329, -2.1390490531921387];2
[0.8781404495239258, -0.47840285301208496, -0.01620003767311573, 0.9998687505722046, 2.334411859512329, -2.1390490531921387];[0.9998841285705566, 0.015222771093249321, 0.5477572679519653, 0.8366373181343079, 2.731236457824707, -3.7559659481048584];1
[0.9998841285705566, 0.015222771093249321, 0.5477572679519653, 0.8366373181343079, 2.731236457824707, -3.7559659481048584];[0.8555537462234497, 0.5177140235900879, 0.9840334057807922, 0.17798399925231934, 2.4341044425964355, -4.103139877319336];2
[0.8555537462234497, 0.5177140235900879, 0.9840334057807922, 0.17798399925231934, 2.4341044425964355, -4.103139877319336];[0.572513997554779, 0.8198949098587036, 0.8240971565246582, -0.5664485096931458, 1.633039116859436, -3.5024189949035645];0
[0.572513997554779, 0.8198949098587036, 0.8240971565246582, -0.5664485096931458, 1.633039116859436, -3.5024189949035645];[0.3984420895576477, 0.9171934723854065, 0.40697181224823, -0.9134407043457031, 0.34454864263534546, -1.9761109352111816];1
[0.3984420895576477, 0.9171934723854065, 0.40697181224823, -0.9134407043457031, 0.34454864263534546, -1.9761109352111816];[0.4469781816005707, 0.8945448398590088, 0.15296931564807892, -0.9882309436798096, -0.8748618364334106, -0.6562904119491577];0
[0.4469781816005707, 0.8945448398590088, 0.15296931564807892, -0.9882309436798096, -0.8748618364334106, -0.6562904119491577];[0.6951520442962646, 0.7188627123832703, 0.2193726897239685, -0.975641131401062, -2.132002353668213, 1.3647254705429077];2
[0.6951520442962646, 0.7188627123832703, 0.2193726897239685, -0.975641131401062, -2.132002353668213, 1.3647254705429077];[0.9555394053459167, 0.29486343264579773, 0.606196403503418, -0.7953149676322937, -2.8155646324157715, 2.8899967670440674];0
[0.9555394053459167, 0.29486343264579773, 0.606196403503418, -0.7953149676322937, -2.8155646324157715, 2.8899967670440674];[0.9535983204841614, -0.30108168721199036, 0.9832638502120972, -0.18218722939491272, -3.102989912033081, 4.229443550109863];2
[0.9535983204841614, -0.30108168721199036, 0.9832638502120972, -0.18218722939491272, -3.102989912033081, 4.229443550109863];[0.6597861647605896, -0.7514533996582031, 0.8433337211608887, 0.5373901724815369, -2.2187681198120117, 3.036407470703125];0
[0.6597861647605896, -0.7514533996582031, 0.8433337211608887, 0.5373901724815369, -2.2187681198120117, 3.036407470703125];[0.3923610746860504, -0.9198113083839417, 0.5429831743240356, 0.8397435545921326, -0.9300203919410706, 1.263001561164856];0
[0.3923610746860504, -0.9198113083839417, 0.5429831743240356, 0.8397435545921326, -0.9300203919410706, 1.263001561164856];[0.32467401027679443, -0.94582599401474, 0.4185493290424347, 0.9081940650939941, 0.20968739688396454, 0.16173435747623444];2
[0.32467401027679443, -0.94582599401474, 0.4185493290424347, 0.9081940650939941, 0.20968739688396454, 0.16173435747623444];[0.4674326777458191, -0.8840286731719971, 0.4914575219154358, 0.8709015250205994, 1.3372387886047363, -1.0037174224853516];2
[0.4674326777458191, -0.8840286731719971, 0.4914575219154358, 0.8709015250205994, 1.3372387886047363, -1.0037174224853516];[0.7699580788612366, -0.6380944848060608, 0.785446286201477, 0.6189298033714294, 2.5466361045837402, -2.8974273204803467];0
[0.7699580788612366, -0.6380944848060608, 0.785446286201477, 0.6189298033714294, 2.5466361045837402, -2.8974273204803467];[0.9924301505088806, -0.12281037867069244, 0.9999978542327881, 0.0020650294609367847, 3.0110034942626953, -3.519047260284424];2
